ID,pred01,pred02,pred03,pred04,pred05,pred06,pred07,class01,class02
0787,8600147,10.27,2917.7783938828375,514.7027412975488,32.52722104191655,876.0736418393732,3.7729152337785057,1,1
0789,7379042,10.48146396,3076.446421663555,554.0049048280216,12.182685669714152,195.17275577017512,0.6367153894176523,1,1
0792,7103693,10.15925257,2952.844664667487,532.7050454000407,27.994594943678475,579.4197566661225,2.222059360582107,1,1
0793,9007838,12.38380661,3329.773433460584,615.4909367934371,0.8396263660357423,7.460622030846561,0,3,0
0796,10236644,14.09215521,2934.8620363502605,531.8247561561128,27.657223632521422,660.5749665940256,2.799503685190268,1,1
0798,8019031,5.75453912,2999.4073100895193,537.9672912171459,17.55727038753554,410.26441648329916,1.5154746473354213,1,1
0799,7911188,10.75693498,3014.9218472564785,543.0780953401188,19.314302930136027,470.7403470736432,1.7822487203382131,1,1
0802,10038395,13.53047048,3231.2860018785113,568.0443404277579,0.3330006724367145,3.1385886863294528,0,2,0
0809,8484548,10.22500334,3119.87154408954,555.8186579930715,12.709882158485176,200.92409199804646,0.640280248176588,1,1
0811,6596696,12.07,3006.7315243976605,540.914803897367,22.02344648428633,552.1038864663213,2.154246924141445,1,1
0813,9869319,19.07304557,3168.01623423742,569.631326258533,0.2665380621528228,2.3653276640156786,0,2,0
0817,7793330,12.11599914,3161.5441905241737,566.4505311876388,29.28893686413335,774.0771910863376,3.2815323362342697,2,1
0818,6991566,10.2287,3104.8941607429656,549.1019054261011,12.170903586697623,230.48445564207756,0.7379613597634493,1,1
0822,7256445,10.9525,3134.4185619399336,562.3456711232351,0.2891447137091889,1.67013701046738,0,2,0
0823,9332897,9.27619,3043.697898032659,543.7782934179355,17.36605172753436,401.08409716033424,1.5453376029418584,1,1
0824,7271069,14.5967,2866.848311976846,509.0878831277144,45.14847181286557,1027.9731633852039,4.418356721010148,1,1
0825,10128777,14.4049,3062.719944489628,540.7626425926935,15.355014140227816,362.94528627797814,1.3906822781199237,1,1
0827,9938583,11.9241,2972.7419448441665,527.0747382791467,25.139684699684526,694.1072704003063,2.873680062507612,1,1
0828,8895796,17.9415,3170.011391820015,561.4692691241402,38.125114823012225,1089.4231000753578,4.877868486666752,2,1
0829,10570138,10.6699,3014.6126983877793,541.0086596555194,28.01375042040828,555.9089034264657,2.3782214968745055,1,1
0831,8501104,13.4811,2869.5667462845527,507.06957031450474,29.934134547987618,911.0860099469585,4.0325725515285,1,1
0832,10272436,14.8655,3180.20696607676,563.0876388249269,47.174177061317124,1120.402955194208,5.035519555765411,2,1
0835,9734220,13.0127,3073.2029069966693,551.1882831961243,22.15148265020051,461.0727761966239,1.885326458835264,1,1
0836,10154271,9.89148,3114.122015695578,560.99713471866,1.3408108789051572,7.205310185395032,0,2,0
0838,12915090,12.0798,3016.199640268779,542.5425835984886,19.94466653016632,375.26138408607545,1.5381655362911948,1,1
0839,10960389,8.97046,3274.1093816815883,583.7552919517299,0.36187407170896396,2.480645236559274,0,3,0
0840,7002945,6.06263,3209.8418132331067,575.7288748002044,0.26321687308961295,1.4746093121583803,0,2,0
0841,7640635,8.43166,3219.963311157045,575.4938399882985,0.5783756582327357,3.103057568574637,0,2,0
0842,6690117,9.8424,3016.949017885581,545.5956365835602,20.874850492853835,569.6506980202516,2.331938094541537,1,1
0845,8233113,18.6834,2891.8888435412678,515.960763692916,0.8538517255533109,2.170897622726334,0,1,0
0847,6087308,13.3579,3033.049021830033,544.5646288408641,15.860297067960143,410.316944974561,1.500770255632613,1,1
0848,8536303,14.8417,3041.273319220371,539.3893137269763,14.260991172111229,353.4073776609072,1.3709057121390116,1,1
0849,9706996,11.3542,2988.168040631747,531.3415073463563,23.157877965166126,571.033201963139,2.359483546551019,1,1
0850,9015736,7.29667,3101.803156167791,555.7291614642567,11.003354969936243,244.01512637406174,0.8739064875592137,1,1
0851,11781772,8.04569,3050.8988491329465,544.1052884368888,16.46041324603309,510.12254889455977,2.210168995080096,1,1
0853,7802687,13.9452,3148.651725900492,561.1251022786706,0.22153644157711333,0.9010901345735924,0,2,0
0854,7228974,10.2036,2988.5762675298065,530.7498497466403,25.805193555530774,578.7189328231506,2.3102519461609234,1,1
0858,5866979,16.9821,3048.2873291652577,537.3554813643816,16.124453072995525,440.0587704574733,1.6045652942078885,1,1
0860,10862865,8.30191,3182.7836913847896,563.6871484683136,0.979043202103184,4.51722986775284,0,2,0
0861,9979445,9.37219,3035.727217201193,543.4253739640695,21.45256524198704,509.8237401285294,2.084583053211232,1,1
0862,8508149,9.92354,3064.94659850009,550.5571164297808,16.610189134328664,305.7947298685909,1.039230467946266,1,1
0863,7626623,20.7995,2804.0981516458723,495.2663794970261,66.89104349700129,1279.5259217379053,5.6194840845030285,1,1
0865,9754205,9.687,3094.9165652960373,547.0354139768219,11.647240169606121,307.88066005981904,1.1179685651162656,1,1
0867,12464634,20.2986,2820.5734499558203,503.95764861015147,39.94599549374221,1190.3378997376874,5.565300609969313,1,1
0873,8534130,8.10557,3225.870009933734,568.4502267600046,0.56451218493597,4.331895466484667,0,2,0
0875,9730106,18.7013,2966.9905332483754,530.6984487809125,24.403435888474068,645.9344889086526,2.7664482658337164,1,1
0877,9214540,12.1474,3176.0843716620834,574.0305501759625,1.6136197991403403,15.924718954895967,0,2,0
0880,8669770,11.6484,2868.325093833107,507.4214960761326,36.65543690731896,946.6988573166325,4.133669541610143,1,1
0884,5985978,14.7075,3053.687792663405,547.8209246944415,1.7761018270349904,10.235826042185904,0,1,0
0886,11784461,14.7075,3039.674718581743,540.2133158626139,0.722373060973371,4.7446010490536175,0,1,0
0891,6926126,10.7609,3137.9112828270218,563.3621995598761,0.3102031855420393,0.9465804876094466,0,2,0
0893,5744559,12.3369,3013.897050925605,533.522685867579,14.656055245879294,338.9539169017054,1.0831469405798535,1,1
0894,8703327,8.03171,3097.829943358219,546.3675025960198,12.315739713577026,151.68066973955635,0.32267780700795484,2,0
0895,8291738,7.07037,3088.9480637272472,549.575783771608,14.272632557878735,293.54813299534896,1.002227379930557,1,1
0898,7894368,13.1247,2952.443179516338,525.7127944372252,30.049684805724016,705.2479904581215,2.7678977748730476,1,1
0900,5828595,7.86617,3054.4601304876937,545.7447173700999,11.949265926775759,233.0686323829564,0.5959148128775666,1,1
0901,7740721,7.86617,3054.2442169287356,545.2315507429611,12.958448607238283,284.27483401679416,1.010024228353801,1,1
0904,10319129,16.4995,3190.895052894058,571.666634244302,49.918964498752494,1033.5192046185373,4.567527545584661,2,1
0905,9953213,21.1578,2786.9853305822967,496.54360483309284,56.38349046450383,1412.4459692316573,6.542401001671122,1,1
0906,8866256,9.77773,2943.1157710804446,519.4174157615469,27.791343262352143,599.2665509737761,2.3948432198692498,1,1
0907,11364835,10.9609,2870.430274541838,512.3354188693208,35.52831483129194,891.5088571708525,3.9666192974060257,NA,NA
0909,5390992,13.383,2927.143973356696,517.7296208324083,52.33034209947999,1565.2143170404918,6.8255088137342534,1,2
0913,8644948,6.28699,3111.716942847494,551.1518743913122,25.14985133298689,615.067911282993,2.6482602881354023,1,2
0917,15328383,10.4825021,2641.6128544189396,459.0008696625211,61.97872022698605,1791.2509571061166,8.652658731125426,1,1
0919,10791020,12.5119005,3174.592990708518,566.3700526475958,29.36500575722104,799.6016221861205,3.6288109260481676,2,1
0922,7234348,6.9693985,3103.242179794791,545.8303246573457,13.034552511111706,264.13301399306476,0.9212764219029324,1,1
0923,7341585,5.33818829,3031.587819047396,542.9263883321781,27.63067352633785,409.8984674167351,1.3916807023619175,1,1
0924,7695130,12.91063863,3043.0382327573034,541.4719298662201,20.678089636926842,504.6134374176414,1.9714897036124848,1,1
0928,9121868,12.3899,2987.3784930385364,526.1292844531522,31.08900268377655,602.29575401599,2.5738888196494654,1,1
0929,7898070,12.2661,3158.2559113992743,558.5604963916585,1.0957651655610445,6.4240322065810425,0,2,0
0932,9961032,5.6089,3073.462320351275,542.3743897302586,13.856541631940285,239.86880142861932,0.7135001420039666,1,1
0934,8906721,10.1859,3163.2023042116384,562.5500997150195,2.148010147077053,18.432353829374765,0,2,0
0936,11449001,7.87551,2962.705107479909,527.1771403772409,27.070469401765976,561.7599942925584,2.4387464274297233,1,1
0937,7973322,4.29181,3151.268670490848,565.978644181391,0.9408078875595434,5.1382623297240295,0,2,0
0938,8903480,7.80744,3133.3987857048896,561.1041600276651,0.532496893901795,3.370631736927265,0,2,0
0941,8059838,5.66708,3060.252112437617,540.6796731491107,12.689686168632607,270.9567659233249,0.9568916597806842,1,1
0943,8441113,12.5179,3139.1268867015274,555.929523357859,32.231672882197216,673.2114419338948,2.8335422489568756,2,1
0945,5529034,9.50774,3000.0342357729155,539.6783139280498,20.069890438297225,449.4096352510477,1.6727088246275628,1,1
0946,14075016,9.50774,2781.581410547417,497.4596995317256,43.620527283840225,1256.7986051377122,5.952178383805918,1,1
0948,8232319,30.38998566,3045.471033164084,543.4614032202353,0.3707263271261658,1.9841095900461705,0,1,0
0949,12442763,24.96106355,3111.462335269352,551.5082131649085,11.484647724326209,249.29989545669753,0.8629934057634646,1,1
0953,9463905,15.17976919,3040.7155643120136,533.5820207022701,0.21903305701093032,1.487104507111805,0,1,0
0955,8376072,9.58705,3178.5780513204595,571.1606334666482,0.588190495217724,2.6790030157908498,0,2,0
0956,6586713,16.81225743,2826.0265011095175,503.70557853701683,41.34057342846393,1148.53534177476,4.850358002535142,1,1
0957,10632777,11.68670555,3191.5841695911417,564.4929643796473,29.83956101079858,802.5775999700597,3.4271907093952314,2,1
0958,8325595,10.41335476,3176.1444048612543,571.680466801893,0.579523173740962,1.994397141467197,0,2,0
0960,7988276,10.38950009,3015.981069836181,533.4501144579315,54.07217308171421,1267.5376082665723,5.61679708037956,1,2
0961,8838308,15.07708306,3211.135551629002,568.9779840714134,36.3414447693264,1010.7711114469706,4.313162829015533,2,1
0962,7602934,9.22507706,3018.6755519592034,542.5719172072363,56.91402327293552,1238.1384305079575,5.372518609480038,1,2
0963,8999343,10.19788853,2937.102714104825,515.32186711829,28.212214385187945,832.3799247251884,3.735675848982551,1,1
0967,10548496,10.3213,3157.5979440960537,561.114176803571,1.6131282205099982,16.06588189741446,0,2,0
0970,9668818,10.8472223,3179.2924947931306,563.9375198199066,0.43921839437042137,1.4493884292456847,0,2,0
0971,6764179,17.15370096,2904.1548002915083,520.1122214569806,33.10576414689734,992.5309192329354,4.24807334377178,1,1
0972,10609583,7.82334145,3142.1877511583975,565.1195271880147,0.6521370420390651,4.7333801643852524,0,2,0
0973,8099746,7.54647115,3037.1552171872927,542.7985233771234,15.457973916652845,379.33639469416147,1.4313908875905708,1,1
0976,7050155,12.8684,3174.8761322074097,569.3494963551018,2.5146078939688628,15.57171882025789,0,2,0
0979,6937504,15.0069,3143.85755242308,562.8977264882096,1.0105629193847452,5.521196884062625,0,2,0
0980,8184607,6.27836,3103.366049531096,547.1903340295364,15.70951976386749,363.9200719870684,1.380659052593548,1,1
